credit_policy,purpose,interest_rate,installment,log_annual_income,debt_income_ratio,fico,days_with_credit_line,revolve_balance,revolve_utilized,inquiries_last_6_mon,delinquent_2_yrs,public_recs,default,income_installment_ratio,debt_to_credit_ratio
1,small_business,0.179,870.39,11.35040654,4.93,722,3749.958333,2036,10.1,2,0,1,1,8.138114368735225,0.023952941068022537
1,debt_consolidation,0.1158,165.07,11.35040654,18.48,702,3809.958333,2591,74.0,1,1,0,0,42.911088419479334,0.030482352803166208
1,educational,0.1284,282.4,11.45105006,22.54,682,3990.0,65621,81.5,1,0,0,1,27.738432448742554,0.6980957455549653
1,educational,0.1126,164.32,11.0744205,7.72,717,5699.958333,1460,38.4,2,0,0,0,32.71056466064225,0.022635658977743264
1,debt_consolidation,0.0963,128.38,11.33857208,8.6,732,2039.958333,3275,14.7,0,0,0,0,54.52562716327971,0.03898809515331368
1,all_other,0.0963,385.14,11.22524339,9.12,747,2759.958333,5212,8.4,2,0,0,0,16.22786515100924,0.06949333350834869
1,home_improvement,0.1158,396.17,11.21182037,4.3,717,8460.0,12293,20.6,1,1,0,0,15.565708289836286,0.16612162198481448
1,home_improvement,0.08,188.02,11.28983191,7.41,807,6630.0,1112,1.2,1,0,0,0,35.45899363875543,0.013899305068190827
1,all_other,0.1114,328.04,9.980448594,8.28,727,2031.958333,4328,10.3,2,0,0,0,5.487135716955064,0.20037037030470017
1,educational,0.16,421.89,10.77895629,13.26,667,1710.0,2626,61.1,3,0,0,0,9.481144375168617,0.05470833332731695
1,all_other,0.0932,118.21,9.61580548,5.52,742,2429.958333,0,0.0,0,0,0,0,10.574401487983815,0.0
1,all_other,0.1411,410.75,11.04285783,15.55,677,2250.0,4450,37.1,1,0,0,0,12.679245236404832,0.07120455735343063
1,debt_consolidation,0.1347,237.46,10.89673933,17.69,672,2100.0,6062,55.6,0,0,0,0,18.950560178729692,0.11225925875930261
1,debt_consolidation,0.1347,305.31,11.68687877,22.61,682,7230.0,75723,92.9,2,0,0,0,32.48064801645695,0.6363277324246951
1,debt_consolidation,0.0963,205.41,11.49272276,16.44,742,5460.0,14001,34.7,4,0,0,0,39.7578827020895,0.14286734660342434
1,debt_consolidation,0.1347,576.69,10.67533038,13.03,697,4595.958333,17088,73.7,2,0,0,0,6.253359690370644,0.39487001734855864
1,credit_card,0.0932,319.47,11.1123882,3.33,797,4800.0,0,0.0,0,0,0,0,17.475819411418446,0.0
1,debt_consolidation,0.0963,346.62,10.46310334,8.85,732,3149.958333,10935,52.1,0,0,0,1,8.414594268337979,0.3124285715758973
1,debt_consolidation,0.1379,681.51,11.54248427,19.76,692,6960.0,22512,65.2,0,0,0,0,12.59458167490662,0.2185631061867131
1,all_other,0.1189,33.17,11.3736634,5.57,697,8519.958333,5742,55.2,0,1,0,0,218.57099840620359,0.06599999984402359
1,all_other,0.1158,165.07,10.51867319,7.36,762,2250.0,0,0.0,1,0,0,0,18.67894425588367,0.0
1,debt_consolidation,0.0932,191.69,10.46310334,7.85,737,3210.0,9432,47.2,2,0,0,0,15.21553897068867,0.26948571441279046
1,debt_consolidation,0.1632,176.57,11.15625052,16.75,662,1560.0,3901,95.1,0,0,0,0,33.03694470927267,0.05572857148605521
1,all_other,0.1287,538.14,10.54534144,22.34,722,3965.958333,0,0.0,0,0,0,0,5.8844662555400875,0.0
1,all_other,0.1347,678.46,10.83958091,17.46,697,2850.0,8467,26.7,1,0,0,0,6.264186529415935,0.16601960812644345
1,debt_consolidation,0.1284,285.76,10.81977828,24.43,732,9349.958333,8359,91.9,1,0,0,0,14.581000308967264,0.1671800007373112
1,debt_consolidation,0.1442,481.36,10.66895539,7.67,672,4380.0,7106,67.7,0,0,0,0,7.44418588287092,0.1652558147261748
1,credit_card,0.1379,374.84,10.69194491,14.97,692,1620.958333,9900,60.0,1,0,0,0,9.781951382007987,0.22500000065258957
1,all_other,0.0932,319.47,10.73639668,20.92,767,4692.0,24523,37.9,0,0,0,0,11.999040131134727,0.5331086932378482
1,debt_consolidation,0.1347,339.23,11.3736634,22.65,692,10439.95833,14943,54.3,0,1,0,0,21.371930599103184,0.17175862028374161
1,debt_consolidation,0.0932,95.85,10.29775689,13.91,757,3540.0,0,0.0,1,0,0,0,25.792036222210395,0.0
1,all_other,0.1253,167.34,10.91508846,7.53,717,3240.0,2196,39.9,1,0,0,0,27.38934692253125,0.03992727289555054
1,major_purchase,0.1095,386.03,10.46310334,1.99,762,3540.0,5234,11.4,3,0,0,0,7.555544038782765,0.14954285721337418
1,major_purchase,0.08,235.03,11.90494053,0.92,802,9299.958333,7914,6.5,1,0,0,0,52.474152479680264,0.053474417979076934
1,debt_consolidation,0.1695,320.65,12.37581542,11.67,667,3869.958333,22353,98.92299999999996,0,0,1,1,61.593637915746015,0.09431645570726283
1,small_business,0.1126,394.36,10.96819829,6.33,782,3631.0,157,0.6,0,0,0,0,12.256144983294398,0.0027068965504479883
1,small_business,0.1758,122.21,10.96812932,7.35,697,1679.958333,4596,51.6,0,0,0,0,39.54668187633827,0.07924684473938995
1,all_other,0.1316,33.78,10.6454249,19.63,672,3869.958333,11189,86.7,2,1,0,0,103.61160478302935,0.2664047611762795
1,educational,0.1189,39.8,9.472704636,24.09,707,1387.0,772,25.7,0,0,0,0,27.219430473685588,0.05938461541096281
1,debt_consolidation,0.1347,529.2,10.87804719,18.66,697,3119.958333,13514,92.6,2,0,0,0,8.345930943827835,0.25498113272165984
1,all_other,0.1347,203.54,10.34174248,20.25,702,1199.958333,2314,32.1,1,0,0,0,12.692017904963086,0.07464516154913844
1,debt_consolidation,0.1253,53.55,10.1266311,2.98,712,1113.0,3375,51.1,0,0,0,0,38.90445051936131,0.1350000005197955
1,debt_consolidation,0.1568,322.02,10.81977828,12.98,662,5160.0,16651,63.3,0,0,0,0,12.93915486084866,0.33302000146871263
1,debt_consolidation,0.1126,402.58,11.6127708,9.38,747,5669.958333,39833,86.1,1,0,0,0,22.87330054619291,0.36047963798740107
1,debt_consolidation,0.1158,363.15,11.3736634,9.32,722,3749.958333,19827,90.9,0,0,0,0,19.964202167516934,0.2278965511855548
1,credit_card,0.0932,319.47,12.2010601,8.36,802,11685.0,144723,3.3,0,0,0,0,51.90889057459245,0.7272512589770584
1,debt_consolidation,0.1253,167.34,10.54534144,19.14,682,2220.0,19876,77.0,0,0,0,0,18.92354888703444,0.5230526309034371
1,credit_card,0.0963,224.66,10.71441777,24.59,727,4469.958333,10082,56.3,0,0,0,0,16.691889987885205,0.22404444416493915
1,small_business,0.1158,198.09,9.798127037,18.07,707,1770.0,10040,32.1,0,0,0,0,7.572315615036337,0.557777777709897
1,all_other,0.1253,133.87,10.75798798,1.07,732,1140.0,1332,19.9,0,0,0,0,29.259729487348466,0.028338013883935507
1,debt_consolidation,0.1126,328.64,10.81977828,12.24,722,4984.958333,14483,36.5,1,0,0,0,12.678513413736871,0.28966000127748276
1,all_other,0.1126,328.64,11.3736634,10.41,747,3900.958333,14406,37.1,3,0,0,0,22.0606134893311,0.16558620650522532
1,small_business,0.1663,870.39,11.6784399,2.84,742,6749.958333,6835,13.2,1,0,0,1,11.29761750414177,0.05792372901326882
1,small_business,0.1884,870.39,11.73606902,19.3,707,6809.958333,26339,49.0,2,0,0,0,11.967815238422363,0.21071199921708644
1,debt_consolidation,0.0768,93.58,11.15625052,8.78,762,3630.0,2211,6.2,0,0,0,0,62.33525675695955,0.031585714318294815
1,credit_card,0.0932,76.68,10.59663473,9.0,737,2610.0,10379,69.2,0,0,0,0,43.47070061310757,0.2594750008033537
1,all_other,0.1189,132.66,10.89673933,12.91,692,4290.0,24671,66.0,1,1,0,0,33.92130272909055,0.45687036833565736
1,debt_consolidation,0.1411,684.58,11.8913071,13.1,692,5370.0,0,0.0,1,0,0,0,17.771480240733293,0.0
1,debt_consolidation,0.1253,669.33,10.59663473,17.76,722,3267.0,18658,66.9,0,0,0,0,4.980104467173275,0.4664500014441635
1,credit_card,0.08,108.11,10.27505111,21.6,737,6809.958333,22245,44.5,1,0,0,0,22.353775498651274,0.7670689647260952
1,major_purchase,0.1505,208.15,11.07702177,11.58,717,4529.958333,5518,98.3,0,0,0,0,25.88998324419338,0.08532813736975352
1,all_other,0.0963,96.29,11.33857208,16.86,717,7350.0,31089,78.1,1,0,0,0,72.69706111976164,0.3701071420523264
1,debt_consolidation,0.0932,191.69,11.15310271,4.06,747,2250.0,5307,12.8,1,0,0,0,30.335437281195972,0.07605331076467808
1,credit_card,0.1221,453.09,11.15625052,22.18,712,3990.0,34560,84.9,2,0,0,0,12.874557653702963,0.49371428622354985
1,educational,0.1221,69.97,10.08580911,19.35,687,12930.0095841,0,0.0,0,0,0,0,28.583678738599886,0.0
1,all_other,0.0932,287.53,11.35035948,0.0,812,4800.0,1343,3.1,1,0,0,0,24.633951349698062,0.01580074349395736
1,debt_consolidation,0.0932,332.25,11.48965684,6.3,762,5400.0,42307,38.0,1,0,0,0,24.504640128513575,0.4330296818494594
1,debt_consolidation,0.08,137.88,10.40426284,10.76,747,3300.0,433,7.3,0,0,0,0,19.94487959650639,0.013121212127098532
1,all_other,0.1189,318.38,10.4744671,21.15,707,3575.0,30332,44.4,3,0,0,0,9.2656573986761,0.8568361574396732
1,educational,0.1218,666.0,11.96527416,8.95,727,7157.958333,31340,61.3,3,0,0,0,19.669669689786957,0.19936386748057763
1,debt_consolidation,0.1126,492.95,11.03495418,5.46,787,5820.0,17911,32.6,2,0,0,1,10.481793305498567,0.2888684595433301
1,all_other,0.1347,101.77,10.81977828,19.75,672,6960.0,17015,53.8,1,0,0,0,40.94199320320807,0.3403000015008195
1,debt_consolidation,0.1284,50.43,10.92233487,23.09,672,4560.958333,31698,79.2,3,0,0,0,91.54603716118089,0.5721660665470382
1,small_business,0.0963,471.79,11.31447453,4.71,762,6809.958333,3629,17.9,0,1,0,0,14.483845267985757,0.04425609739485548
1,debt_consolidation,0.1158,825.34,11.47874801,19.57,752,4229.958333,17091,38.8,1,0,0,0,9.757594818880953,0.1768522356597191
1,all_other,0.1158,594.25,11.53272809,11.35,727,5550.0,32831,66.6,1,0,0,1,14.30374418297945,0.3218725497491021
1,all_other,0.1221,333.15,10.71441777,0.0,707,2640.0,4924,23.8,0,1,0,0,11.256190919040343,0.10942222208571319
1,home_improvement,0.0932,159.74,10.81985828,1.39,777,6930.0,2294,6.1,0,0,0,0,26.08613994588731,0.045876329949139684
1,credit_card,0.1411,479.21,11.00209984,22.14,677,5699.958333,14180,58.6,1,0,0,0,10.433839014166669,0.23633333361793496
1,credit_card,0.1221,832.88,11.35040654,17.59,727,3330.0,34155,45.5,0,0,0,0,8.504626555330244,0.40182352759249007
1,home_improvement,0.0768,124.77,10.84480255,18.07,797,5520.0,3832,6.6,0,0,0,0,34.24100346979574,0.07474593788158364
1,debt_consolidation,0.0932,111.82,11.00209984,16.92,727,2069.958333,3160,33.3,1,0,0,0,44.71472003200509,0.05266666673008988
1,debt_consolidation,0.1379,681.51,12.4292162,5.4,687,6779.958333,11356,78.7,1,0,0,0,30.569373008577074,0.045423999856659236
1,debt_consolidation,0.1095,229.0,10.22990945,13.68,717,2100.0,4635,60.2,3,0,0,0,10.087336211214536,0.16720779276022005
1,home_improvement,0.1316,101.32,10.80242865,0.56,717,1259.958333,1672,53.9,2,0,0,0,40.416502329966214,0.034025233891690786
1,all_other,0.1095,163.57,11.60367983,15.75,717,4680.0,34267,67.5,2,0,0,0,55.786513517588425,0.3129406387182215
1,debt_consolidation,0.1158,429.18,10.63585545,17.37,717,3630.0,14391,34.4,2,0,0,0,8.077418984269775,0.34593749870251134
1,major_purchase,0.1379,477.06,10.89673933,6.71,687,4800.0,16826,81.3,2,0,0,1,9.432775793487512,0.31159259120488714
1,credit_card,0.1253,259.37,11.70645498,24.54,702,6270.0,72544,93.6,0,0,0,0,38.989513155448286,0.5977955777547228
1,debt_consolidation,0.1221,333.15,10.59663473,4.59,742,4020.0,5784,52.6,1,0,0,0,10.005502995686893,0.14460000044769222
1,debt_consolidation,0.1537,261.35,11.22524339,7.09,667,5850.0,25908,97.4,1,0,1,0,23.914291120182508,0.34544000086997273
1,debt_consolidation,0.1158,396.17,10.95080655,13.89,722,2759.958333,7636,26.9,1,0,0,1,11.989802395741052,0.13396491185424964
1,debt_consolidation,0.1221,666.3,11.51292546,8.89,722,5400.0,20636,22.6,2,1,0,0,12.506878721168787,0.20636000102565635
1,home_improvement,0.1221,499.73,11.51292546,9.19,712,2309.958333,24204,30.0,2,0,0,0,16.675671446410586,0.2420400012029941
1,debt_consolidation,0.1316,506.56,10.87161143,6.52,692,3630.0,10372,50.1,0,0,0,0,8.663007975259786,0.19696164131480667
1,all_other,0.0963,205.41,10.66895539,21.01,727,3720.0,2210,11.9,1,0,0,0,17.444785144728815,0.05139534907751847
1,major_purchase,0.08,112.81,10.46321762,2.23,737,4589.958333,5015,8.2,1,0,0,0,25.857636743234284,0.1432693405974587
1,home_improvement,0.0894,301.83,11.35627165,6.27,747,3449.958333,6382,9.4,0,0,0,0,23.606003263129686,0.07464327522140822
1,debt_consolidation,0.0932,191.69,10.33475035,5.57,752,4949.958333,8143,18.4,0,0,0,0,13.382718579181716,0.26452053106220824
1,small_business,0.1565,419.84,11.08214255,11.94,712,6897.0,13583,26.6,0,0,0,1,12.901740360007127,0.20896923053472002
1,debt_consolidation,0.1221,259.86,10.98529272,11.69,692,2069.958333,7133,63.7,1,0,0,0,18.92044428718556,0.12089830543388268
1,educational,0.1253,167.34,10.30895266,0.0,697,1860.0,0,0.0,1,1,0,1,14.939643829265371,0.0
1,credit_card,0.1474,86.35,9.798127037,6.93,662,2520.0,4299,17.1,1,0,0,1,17.371163870093206,0.23883333330426762
1,credit_card,0.0932,159.74,11.05089001,13.79,737,3630.0,5163,28.1,1,0,0,0,32.865907251084465,0.08195238057324218
1,all_other,0.1158,99.05,11.55214618,15.18,712,7139.958333,21072,94.6,1,0,0,0,87.49789684936474,0.20261538423517894
1,debt_consolidation,0.0932,127.79,10.62132735,17.82,747,3990.0,24764,32.0,0,0,0,1,26.736573138779605,0.6039999973946129
1,debt_consolidation,0.1221,133.26,10.59663473,13.26,692,3630.0,6172,22.2,0,0,0,0,25.013757489217234,0.15430000047772413
1,debt_consolidation,0.1316,148.59,10.84894866,6.69,707,6419.958333,11374,68.1,1,1,0,1,28.871391026743577,0.22094017131799265
1,small_business,0.08,156.69,9.472704636,16.8,762,3660.0,1970,7.5,0,0,0,0,6.913863889544236,0.15153846160569523
1,all_other,0.0963,152.45,10.30895266,12.52,727,2550.0,6070,30.3,3,0,0,1,16.39881927444583,0.20233333346369534
1,small_business,0.1695,178.14,10.81977828,21.7,687,4619.958333,5800,66.7,2,1,0,1,23.389843091335383,0.1160000005115929
1,debt_consolidation,0.1316,344.46,10.6454249,14.57,697,2850.0,8504,87.7,2,0,0,0,10.160831474106521,0.2024761899225204
1,all_other,0.1253,301.2,11.34805082,21.4,692,5040.0,7407,45.4,1,0,0,0,23.461708678911137,0.08734669826868426
1,debt_consolidation,0.08,156.69,11.45495731,16.21,747,8969.958333,78532,36.9,3,0,0,0,50.188269751098424,0.8321888789296102
1,major_purchase,0.1148,494.53,11.28978191,0.66,752,2789.958333,513,7.0,3,0,0,0,13.480813382996404,0.006412500023444217
1,all_other,0.1221,283.18,10.49559819,9.23,722,1487.0,364,12.1,1,0,0,0,10.639875708945405,0.010067485330408825
1,home_improvement,0.0932,319.47,10.9331784,12.62,777,3330.0,798,4.9,0,0,0,0,14.608570507063602,0.014248982154824258
1,educational,0.0932,332.25,10.61643736,14.47,752,2970.0,3741,10.2,1,0,0,0,10.233258084774544,0.0916911765065543
1,small_business,0.0963,288.85,11.42954386,15.85,732,4589.958333,27458,63.4,0,0,0,0,26.542034609985503,0.2984565205546092
1,debt_consolidation,0.1632,565.02,10.95080655,5.64,662,4770.0,19607,76.9,0,0,0,0,8.406782087573418,0.34398245504534736
1,home_improvement,0.1221,499.73,10.71441777,14.51,712,5699.958333,5786,48.6,3,0,1,1,7.504052197543253,0.12857777761737135
1,debt_consolidation,0.1505,312.23,11.03488966,23.75,677,3570.0,15149,92.9,1,0,0,0,16.5476304194322,0.24433871066142737
1,debt_consolidation,0.1126,262.91,11.41564334,8.04,722,6300.0,7670,57.7,1,0,0,0,28.758256882485096,0.08453653716075585
1,debt_consolidation,0.1379,681.51,11.32242576,14.94,692,4499.958333,36449,45.1,0,0,0,1,10.106797180583046,0.44097969054496705
1,educational,0.0932,47.93,11.08214255,5.94,742,5880.0,2232,38.5,0,0,0,0,113.01203156155628,0.03433846149992602
1,credit_card,0.1284,403.42,10.46321762,11.21,687,8100.0,8568,48.1,1,4,0,1,7.230677708106341,0.24477202596989553
1,credit_card,0.0932,223.63,10.51867319,23.42,737,4680.0,22450,52.9,1,0,0,0,13.787655181857163,0.6067567577435629
1,major_purchase,0.1411,273.84,10.71441777,8.8,702,1410.0,0,0.0,2,0,0,0,13.694127975015666,0.0
1,debt_consolidation,0.1126,328.64,11.42954386,2.54,717,6749.958333,12809,26.3,3,0,1,0,23.328464876747546,0.13922826031699284
1,home_improvement,0.1537,870.39,12.4845739456,0.13,687,2520.0,4853,14.8,2,0,0,0,25.29801435716444,0.018366597889076235
1,debt_consolidation,0.1505,346.92,10.71441777,11.92,667,4020.0,29482,80.3,1,0,0,1,10.80940852265159,0.6551555547382202
1,credit_card,0.1253,200.8,10.62132735,11.24,682,1890.0,9469,65.8,0,1,0,0,17.015272317752217,0.2309512185159744
1,all_other,0.1221,333.15,11.42958733,10.45,702,3419.958333,17328,45.7,0,0,0,1,23.01365743460712,0.18833963803742212
1,debt_consolidation,0.1379,817.82,11.81303006,5.72,707,6060.958333,24146,58.9,0,0,0,0,13.756083281184901,0.17885925879790354
1,credit_card,0.1347,508.84,11.41090381,3.77,682,4800.0,24545,66.9,0,0,0,0,14.788702355726612,0.2718131591777595
1,debt_consolidation,0.1284,90.77,10.71441777,9.17,697,6600.0,2857,92.2,0,0,0,0,41.313209261631485,0.06348888880968372
1,small_business,0.1758,215.66,10.77895629,5.03,697,1740.0,3881,55.4,0,0,0,0,18.547713996289936,0.08085416665777498
1,all_other,0.1253,100.4,11.00209984,12.98,682,4800.0,8288,83.7,0,0,0,0,49.800796752776975,0.13813333349967877
1,small_business,0.1758,539.13,11.26446411,9.18,692,5981.958333,10055,37.5,0,0,0,0,12.056461388039557,0.1289102558522978
1,credit_card,0.0894,349.49,11.66134547,7.14,742,8490.0,22162,17.5,0,0,0,0,27.659351242699806,0.19105172415483931
1,all_other,0.1221,159.92,11.22524339,9.41,697,3750.0,21069,87.8,0,0,0,0,39.08204092208416,0.28092000070748246
1,major_purchase,0.08,156.69,10.23995979,2.36,752,2192.0,2583,31.5,1,0,0,0,14.891399165865968,0.09224999992226468
1,debt_consolidation,0.08,188.02,10.73639668,10.64,762,11700.0,74759,13.9,0,0,0,0,20.387902088573618,1.6251956448137785
1,debt_consolidation,0.16,175.79,10.3859137,16.3,662,3616.0,0,0.0,0,1,0,1,15.359235424044957,0.0
1,credit_card,0.1357,271.75,9.680344001,7.35,692,1514.0,4341,31.2,0,0,0,0,4.906470406761517,0.27131250006020924
1,all_other,0.1189,215.57,11.33857208,18.1,702,5490.0,14575,36.4,1,0,0,0,32.47205091256598,0.17351190438459446
1,major_purchase,0.0963,449.32,11.26446411,11.88,802,4290.0,1236,3.9,1,0,0,0,14.466304700733922,0.015846153777567387
1,educational,0.1316,128.33,10.71441777,17.01,702,2550.0,5144,29.1,0,0,0,0,29.221538258227145,0.11431111096850298
1,debt_consolidation,0.1316,364.72,10.73630972,19.05,692,3990.0,13067,89.5,1,0,0,0,10.509431943734715,0.28408991949011914
1,all_other,0.1095,57.25,9.740968623,23.65,712,12629.95833,14385,25.6,3,0,0,0,24.745269285804955,0.8461764706206883
1,major_purchase,0.1095,98.15,10.98026315,7.4,722,5040.0,11855,76.0,2,1,0,1,49.84207862105913,0.20194535226959776
1,credit_card,0.1632,870.39,12.4845739456,14.67,687,7320.0,95324,96.4,0,0,0,0,25.29801435716444,0.3607619157589744
1,all_other,0.0963,160.48,11.05879518,22.37,727,2669.958333,3649,28.5,1,0,0,0,32.97399452167992,0.0574645672096059
1,debt_consolidation,0.1158,660.27,10.81985828,12.46,772,4140.958333,0,0.0,1,0,0,0,6.3110545609463395,0.0
1,all_other,0.08,175.49,11.08214255,17.13,757,6150.0,4728,18.8,1,0,0,0,30.865956309450066,0.07273846145683253
1,debt_consolidation,0.1253,133.87,10.59663473,18.39,687,4050.0,7227,70.9,0,0,0,0,24.899778314880766,0.18067500055938307
1,credit_card,0.1505,86.73,11.1844214,16.3,667,3600.0,16242,95.5,0,0,0,0,69.18021459715028,0.22558333288175897
1,debt_consolidation,0.0963,385.14,10.46310334,15.94,767,7139.958333,12002,29.4,1,0,0,0,7.573003752638808,0.34291428587598716
1,debt_consolidation,0.1189,331.64,11.40756495,13.95,712,6809.958333,32678,75.8,0,0,1,0,22.614883624282292,0.36308888863922995
1,all_other,0.1284,268.95,10.65140697,16.73,682,3600.0,4075,20.4,0,0,0,0,13.091652737391751,0.09644513858972215
1,debt_consolidation,0.1461,379.23,11.14186178,12.7,682,10820.95833,21479,82.3,0,0,0,0,15.162302506179536,0.3112898561866938
1,debt_consolidation,0.1189,530.63,11.45105006,13.93,717,7079.958333,9867,24.1,1,0,0,0,14.762326524178611,0.10496808523781781
1,major_purchase,0.1221,299.84,10.89049766,24.35,702,3600.0,43751,86.3,0,0,0,0,14.914621062320673,0.8152765392489951
1,all_other,0.1095,327.14,11.15625052,0.82,722,5984.958333,2401,8.1,0,0,0,0,17.831305640754035,0.0343000000353803
1,debt_consolidation,0.1379,204.46,11.69524702,9.74,672,5521.0,41042,82.1,2,0,0,0,48.90932203051047,0.34201666727004665
1,debt_consolidation,0.1126,460.09,10.49127422,22.83,722,3570.0,10400,40.2,2,0,0,0,6.520463404301891,0.2888888881488271
1,all_other,0.0932,115.01,10.69194491,2.1,797,5161.0,0,0.0,0,0,0,0,31.881285592834303,0.0
1,home_improvement,0.0963,112.33,10.59663473,5.31,717,3270.0,4199,27.6,1,0,0,0,29.674470960679145,0.10497500032501031
1,small_business,0.1537,139.39,9.61580548,15.04,787,3869.958333,1573,3.5,1,0,0,0,8.967644737029678,0.10486666667551181
1,debt_consolidation,0.1316,489.67,10.71441777,24.91,687,3899.958333,15134,74.6,0,0,0,0,7.658218809970571,0.33631111069154823
1,debt_consolidation,0.1126,591.54,11.1051978,10.93,742,5550.0,29596,30.8,0,0,0,1,9.370456781267764,0.44494557665154577
1,debt_consolidation,0.0788,187.69,10.78931908,18.09,722,3870.041667,23919,67.6,2,0,0,0,21.53373477059231,0.49317525621572805
1,debt_consolidation,0.1284,134.48,9.340403256,11.7,687,1709.958333,3789,75.8,0,0,0,0,7.0574310906673965,0.33268943726749634
1,debt_consolidation,0.1474,172.69,10.08580911,15.05,672,1380.0,9802,63.6,2,1,0,0,11.581446530429291,0.4084166663930614
1,debt_consolidation,0.1253,133.87,11.09930217,3.26,712,1740.0,3690,73.8,0,0,0,0,41.16244618878095,0.05580340259966151
1,debt_consolidation,0.1347,463.05,10.89673933,23.29,682,3300.0,18749,61.1,3,1,0,0,9.718173026759857,0.347203702157401
1,debt_consolidation,0.1095,196.29,10.04324949,8.82,742,7320.0,591,29.5,0,0,0,0,9.764464095233405,0.025695652300111785
1,debt_consolidation,0.1221,199.89,10.18111929,11.05,687,4589.958333,14387,68.5,0,0,0,1,11.006053338857887,0.5449621207404062
1,debt_consolidation,0.1379,681.51,11.69524702,15.0,687,7680.0,24911,27.2,1,2,0,0,14.673298971927293,0.20759166703289636
1,home_improvement,0.0963,231.08,11.3736634,3.61,777,4499.958333,0,0.0,0,0,0,0,31.374415860887023,0.0
1,credit_card,0.1221,116.61,10.59663473,8.28,687,5249.958333,3900,43.7,0,1,0,0,28.58531277774709,0.09750000030186716
1,credit_card,0.1287,235.44,10.81977828,16.06,692,2940.0,19609,73.7,2,0,0,0,17.697360891481843,0.392180001729625
1,debt_consolidation,0.0963,320.95,10.81977828,21.89,747,6389.958333,33895,33.3,0,0,0,0,12.982292096247035,0.6779000029897313
1,major_purchase,0.08,125.35,11.12726298,14.19,772,2339.958333,471,2.6,2,0,0,0,45.20675423297393,0.006926470617037252
1,major_purchase,0.0932,191.69,11.46468015,9.51,742,4680.0,31108,34.9,0,0,0,1,41.425391594418286,0.32645608220025424
1,small_business,0.1758,251.6,10.30895266,13.16,712,2100.0,12017,73.7,1,0,0,0,9.936406988828566,0.40056666692474907
1,debt_consolidation,0.1284,403.42,10.4341158,23.05,687,5070.0,8856,28.2,2,2,1,0,7.023284227698569,0.26047058917254484
1,debt_consolidation,0.1221,449.76,11.12726298,18.72,707,3180.958333,28714,53.1,0,0,0,0,12.599312173388656,0.4222647076382328
1,educational,0.1411,201.1,9.862665558,0.56,682,6540.0,0,0.0,2,0,0,0,7.9562406761541675,0.0
1,all_other,0.0894,142.98,11.51292546,9.6,752,3893.958333,50284,32.6,3,0,0,0,58.28320948324775,0.5028400024992297
1,major_purchase,0.0932,111.82,10.79409118,8.94,767,2069.958333,280,2.1,0,0,0,0,36.317295745455894,0.005745711222457591
1,home_improvement,0.08,203.69,11.72800459,8.79,752,7439.958333,7828,13.2,3,0,0,0,50.729049247914276,0.06313106849177749
1,debt_consolidation,0.1442,206.3,10.77895629,4.88,662,2100.0,5565,43.1,0,0,0,0,19.389238974502604,0.11593749998725011
1,all_other,0.1347,122.13,9.61580548,15.28,682,1410.0,371,37.1,1,0,0,0,10.234995495738696,0.024733333335419504
1,debt_consolidation,0.1379,238.53,11.19134184,13.41,682,4619.958333,22541,57.1,1,0,0,0,25.328749681696024,0.310910345089611
1,debt_consolidation,0.1221,299.84,11.51791301,8.6,697,5639.958333,20994,75.8,1,0,0,0,27.93156359881729,0.20889552165301242
1,educational,0.0932,255.58,10.30895266,16.8,772,5969.958333,7590,25.7,0,0,0,0,9.781673051057465,0.25300000016300617
1,home_improvement,0.1253,227.58,11.08214255,4.1,747,2789.958333,155,1.2,6,0,0,1,23.801154199601864,0.0023846153819393067
1,debt_consolidation,0.1189,328.33,10.62869042,18.19,707,3607.0,8737,70.5,0,0,0,0,10.483101398077169,0.21153427017407508
1,debt_consolidation,0.1348,447.8,10.46310334,22.25,687,3955.041667,23698,78.7,0,0,0,0,6.513324397702792,0.6770857146049944
1,credit_card,0.1126,87.09,10.77895629,20.8,702,12930.0095841,8129,63.0,1,0,0,0,45.929498225282906,0.16935416664804245
1,debt_consolidation,0.1158,495.21,11.19821472,10.22,752,8400.0,16877,54.4,1,0,0,0,12.284350745217752,0.23119178085209502
1,all_other,0.1726,751.47,10.77895629,13.38,667,5646.958333,0,0.0,1,3,0,0,5.322900449039733,0.0
1,all_other,0.08,156.69,10.98860925,7.12,752,5669.958333,13538,48.9,3,0,0,0,31.482545120682637,0.2286978852258987
1,all_other,0.08,100.28,10.30895266,2.84,762,2550.0,179,0.5,1,0,0,0,24.93019543666999,0.0059666666705109495
1,educational,0.1284,268.95,9.472704636,0.0,717,1440.0,0,0.0,3,0,0,1,4.028010161192364,0.0
1,debt_consolidation,0.0768,124.77,10.81985828,17.06,782,4290.0,1950,18.7,3,0,0,0,33.39745126998509,0.03899688029678395
1,debt_consolidation,0.1189,265.32,9.903487553,8.46,712,4169.958333,14326,75.4,0,0,0,0,6.281722702547061,0.7162999996677286
1,all_other,0.1221,59.97,11.00209984,19.82,732,3720.0,16854,96.3,0,0,0,0,83.37502074335183,0.2809000003382705
1,debt_consolidation,0.1316,337.71,10.73639668,15.47,687,1679.958333,4351,33.7,0,0,0,1,11.350961922044394,0.09458695609337672
